datetime,symbol,open,high,low,close,volume
2021-01-04 15:30:00,NASDAQ:TSLA,239.81976,294.829705,239.062928,293.339707,756414139.0
2021-01-11 15:30:00,NASDAQ:TSLA,283.13305,289.333044,267.873799,275.386391,627544479.0
2021-01-19 15:30:00,NASDAQ:TSLA,279.266387,286.499714,276.20639,282.213051,275092752.0
2021-01-25 15:30:00,NASDAQ:TSLA,284.999715,300.133033,260.033073,264.509735,459023728.0
2021-02-01 15:30:00,NASDAQ:TSLA,271.429729,293.499707,265.186435,284.076383,307381524.0
2021-02-08 15:30:00,NASDAQ:TSLA,289.88971,292.589707,261.776605,272.039728,350779926.0
2021-02-16 15:30:00,NASDAQ:TSLA,272.666394,273.666393,254.003079,260.433073,248389851.0
2021-02-22 15:30:00,NASDAQ:TSLA,254.213079,256.16641,206.333127,225.166442,662270388.0
2021-03-01 15:30:00,NASDAQ:TSLA,230.036437,240.36976,179.82982,199.316467,709177745.0
2021-03-08 15:30:00,NASDAQ:TSLA,200.183133,239.283094,186.263147,231.243102,749261816.0
2021-03-15 14:30:00,NASDAQ:TSLA,231.363102,237.726429,208.206492,218.289782,534764345.0
2021-03-22 14:30:00,NASDAQ:TSLA,228.196438,233.206433,199.963133,206.23646,530631354.0
2021-03-29 15:30:00,NASDAQ:TSLA,205.213128,230.806536,197.003136,220.583113,410115438.0
2021-04-05 15:30:00,NASDAQ:TSLA,235.903097,236.053097,222.613111,225.673108,425356787.0
2021-04-12 15:30:00,NASDAQ:TSLA,228.566438,260.263073,227.363106,246.593087,535903547.0
2021-04-19 15:30:00,NASDAQ:TSLA,239.866427,251.256415,230.599803,243.13309,511545275.0
2021-04-26 15:30:00,NASDAQ:TSLA,246.999753,249.766417,222.046445,236.479764,457052600.0
2021-05-03 15:30:00,NASDAQ:TSLA,234.599765,235.333098,216.66645,224.123109,389814829.0
2021-05-10 15:30:00,NASDAQ:TSLA,221.633112,221.683112,186.549813,196.579803,567827759.0
2021-05-17 15:30:00,NASDAQ:TSLA,191.850841,198.893134,182.326484,193.626473,496953603.0
2021-05-24 15:30:00,NASDAQ:TSLA,193.866473,211.863121,191.216475,208.406458,420933293.0
2021-06-01 15:30:00,NASDAQ:TSLA,209.266457,211.266455,190.406476,199.683134,286609659.0
2021-06-07 15:30:00,NASDAQ:TSLA,197.274803,207.696459,194.293139,203.296463,315919999.0
2021-06-14 15:30:00,NASDAQ:TSLA,204.076463,209.449791,197.833136,207.769792,322783851.0
2021-06-21 15:30:00,NASDAQ:TSLA,208.159792,232.539767,202.959797,223.956443,460650320.0
2021-06-28 15:30:00,NASDAQ:TSLA,223.879776,233.3331,223.439777,226.299774,310998998.0
2021-07-06 15:30:00,NASDAQ:TSLA,227.236939,227.999772,206.819793,218.983114,248971069.0
2021-07-12 15:30:00,NASDAQ:TSLA,220.733113,231.093102,212.626454,214.739785,315344907.0
2021-07-19 15:30:00,NASDAQ:TSLA,209.963123,221.619745,207.09646,214.459786,241344916.0
